"통계분류","항목","단위","2016 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"전남","학교시설","",".4",".9",".2",".2",".2","1",
"전남","PC방","",".2",".2","1.4","2.5","1.5","3.9",
"전남","미용관리실","","0",".3","2","1.1","1.3","1.1",
"전남","캠핑장","","","0","","","1.3","1.7",
"전남","기타실내체육시설","","","0","2.5","1.2","4.1","2.2",
"전남","골프장","","0",".3",".4","0",".8","1.7",
"전남","주민자치센터","",".2",".3","",".2",".4",".2",
"전남","주제공원","",".8",".3","",".7",".5",".6",
"전남","노인복지회관","","1.8",".8",".7","2.8","1.6","3.6",
"전남","수영장","","1.2","2",".8","",".6",".4",
"전남","대형서점","",".1","0",".3","",".2","",
"전남","학교운동장","",".6","1.8",".9","1.6","1.7","2.5",
"전남","국민체육센터","",".9",".6","1.7","1.4",".6",".4",
"전남","찜질방","","0","0",".2","","",".1",
"전남","생활문화센터","",".8",".6",".3",".3",".2",".2",
"전남","공연장","","","0","","","","1",
"전남","골프연습장","","1.2","1.4",".7","1.7",".3",".6",
"전남","운동경기장","","1.3","0","1.5","2.2",".9","1.1",
"전남","당구장","",".1",".8","1.1",".7",".2","",
"전남","노래방","","0","1.4","1.4","1.8",".6",".5",
"전남","학원","",".5",".3","1.2",".7",".6","1.2",
"전남","사설문화센터","",".1","0",".2","",".4","",
"전남","기타실외체육시설","","","0",".5",".8",".4",".3",
"전남","낚시터","",".4",".3","3.3",".9","1",".7",
"전남","역사/문화유적지","",".2",".6","1.3",".6","1.2",".2",
"전남","삼림욕장","","0","0","",".9",".6",".1",
"전남","유원지","","1.3",".8",".8",".2",".7",".3",
"전남","기타 실외공간","","1.8",".3","2.4",".6","5.5",".3",
"전남","박물관","","0","0",".5","",".4",".3",
"전남","전시관","","0","0",".1","",".1","",
"전남","테마파크","","0","0",".5","",".7","",
"전남","사회복지관","","0",".4","1.7","",".4","",
"전남","해수욕장","","0","0","","","","",
"전남","미술관","","0","0","","","","1.1",
"전남","문예회관","","0","0","1",".4","","",
"전남","리조트","","0","0",".2","","","",
"전남","복합 체육관","","1.4","1.3",".1","",".7",".5",
"전남","오락장","","0","0","","","",".2",
"전남","복합문화거리","",".5","0",".3","","","",
"전남","문화의 집","","0","0","","","",".4",
"전남","평생 학습관","","0","0",".1",".2","",".3",
"전남","클럽","","0","0","","","","",
"전남","식물원","","0","0","","",".2",".1",
"전남","기념관","","0","0","","","","",
"전남","여성회관","",".3","0",".3","",".2",".2",
"전남","만화방","","0","0","","","",".3",
"전남","농어촌 복합 체육시설","","0",".5",".2","1",".1","",
"전남","동물원","","0","0",".3","","","",
"전남","청소년수련관","","0","0",".1","","","",
"전남","지방문화원","",".2","0","",".3","","",
"전남","수족관","","0","0","",".3","","",
"전남","경마/경정/경륜장","",".1","0","","","","",
"전남","농산어촌체험장","","0","0",".4","",".2","",
"전남","스키장","","0","0","","","","",
"전남","빙상경기장","","0","0","","","","",
"전남","커피숍","","3.5","4.5","","","","",
"경북","표본수","","669","666","611","557","623","620",
"경북","아파트 내 (집주변) 공터","","3","3.9","18.2","6.7","11.4","11.8",
"경북","카페","","","0","5.5","3.3","7.8","13.2",
"경북","식당","","7.2","11.2","4.3","6.1","5.5","7",
"경북","생활권 공원","","9.2","10.3","5.7","8.3","13.2","6.5",
"경북","대형마트","","5.1","4.5","4.6","2.4","5.2","5.3",
"경북","영화관","","7.2","6.3","9.4","2.7","1.3","1.9",
"경북","헬스클럽","","2.8","4","3.5","4.9","1.6","2.4",
"경북","재래시장","","4.2","6.4","1.2","1.4","6.2","4.4",
"경북","쇼핑몰","","1.2","3.6","1.5","1.8",".6","1.2",
"경북","산","","4.8","3.2","1.8","1.7","2.2","2.4",
"경북","기타 실내공간","","10.6","1.3",".2","3.6","7.6",".3",
"경북","마을회관","","4.6","3.6","8.6","7","5.1","4.4",
"경북","목욕탕","","5.5","3.4","6.5","5.6","1.5","1.4",
"경북","종교시설","","2.3","3.8","2.1","2.6","1.8",".6",
"경북","도서관","","1",".2","1.3",".9","1.4",".8",
"경북","학교시설","",".4",".3","4.5","2.2",".6",".9",
"경북","PC방","","1.9","1.5","2.4","2.4","1.2",".4",
"경북","미용관리실","",".6","1.4",".6",".7",".7",".6",
"경북","캠핑장","",".5",".9",".3",".2","",".2",
"경북","기타실내체육시설","","","0",".1","1.8","2.6","2.4",
"경북","골프장","",".6",".1",".6",".4","",".6",
"경북","주민자치센터","","0",".3","1.4","1.5","3","2.1",
"경북","주제공원","",".1","1","1.3","2","3.6","5.5",
"경북","노인복지회관","","2.5","1.1","1.3","1.3","1.2","3.3",
"경북","수영장","","1.9","1.8",".3","2.2",".1",".5",
"경북","대형서점","","0",".5",".4","",".7",".9",
"경북","학교운동장","","1.1","1.2",".4",".9","1",".7",
"경북","국민체육센터","","1.9","2","1","2.9",".5","1.7",
"경북","찜질방","",".2",".4",".7",".7","",".3",
"경북","생활문화센터","","0","0",".6",".1","",".7",
"경북","공연장","",".6","0","","1",".6","2.8",
"경북","골프연습장","",".8","1.2",".6",".4",".4",".5",
"경북","운동경기장","","1.9","1.4",".8",".6","1.3",".7",
"경북","당구장","",".3",".2",".5","",".6",".3",
"경북","노래방","",".7","1.4","","1.2",".2",".2",
"경북","학원","",".1",".1",".6",".8",".6",".5",
"경북","사설문화센터","",".1",".1","",".2","",".2",
"경북","기타실외체육시설","","","0",".3",".6",".9",".8",
"경북","낚시터","",".6",".6","1.2",".8",".4",".5",
"경북","역사/문화유적지","","1.6","1.8","1.3","2.6","2.1",".8",
"경북","삼림욕장","",".6","0",".2",".8",".3","1.2",
"경북","유원지","","1",".8",".8",".4",".8","",
"경북","기타 실외공간","","1.1",".3",".6","8.8","2.8","",
"경북","박물관","",".3",".9",".3",".2","",".4",
"경북","전시관","",".1","0","",".2","","1.4",
"경북","테마파크","","2.6",".7",".7",".4",".1","1.2",
"경북","사회복지관","",".3",".7",".2",".2",".4","1",
"경북","해수욕장","",".8",".6","","","",".6",
"경북","미술관","",".1","0","",".2",".1",".6",
"경북","문예회관","","0",".4",".3",".7","",".1",
"경북","리조트","","0","0","","",".2",".4",
"경북","복합 체육관","","2.4","1.4",".4","",".1",".4",
"경북","오락장","","0","0","","","",".1",
"경북","복합문화거리","",".1",".3",".2",".3","",".6",
"경북","문화의 집","","0","0",".2","","","",
"경북","평생 학습관","",".1",".2",".3",".2","",".1",
"경북","클럽","",".1",".4","",".3","","",
"경북","식물원","",".2","0","",".2","","",
"경북","기념관","","0","0","","","",".1",
"경북","여성회관","","0",".4",".2",".2",".2",".1",
"경북","만화방","","0","0","","","","",
"경북","농어촌 복합 체육시설","","0",".1","",".2","",".1",
"경북","동물원","",".2","0","","","","",
"경북","청소년수련관","","0","0","","","","",
"경북","지방문화원","","0","0","","","",".2",
"경북","수족관","","0","0","",".2","","",
"경북","경마/경정/경륜장","","0","0","",".1","","",
"경북","농산어촌체험장","","0","0","","","","",
"경북","스키장","","0","0","","",".2","",
"경북","빙상경기장","","0","0","","","","",
"경북","커피숍","","3.1","7.8","","","","",
"경남","표본수","","719","713","682","660","681","678",
"경남","아파트 내 (집주변) 공터","","19","4.3","12.3","16.7","26.4","14.4",
"경남","카페","","","0","3.1","5.8","5.2","12",
"경남","식당","","9.9","28.5","5.4","18.1","8.7","10.7",
"경남","생활권 공원","","3","5.8","2.7","6.6","9.5","7.1",
"경남","대형마트","","2.6",".8","6.8","4.9","5.5","1.9",
"경남","영화관","","4.1","7.1","8.4","1.3",".2","2.3",
"경남","헬스클럽","","2.9","5.1","5.9","2.8","5.2","6.4",
"경남","재래시장","","1","5.1","3.1","7.1","8.4","5.5",
"경남","쇼핑몰","","2.3","1","2.4",".7",".7","1.5",
"경남","산","","6.1","3.2","4","2.1","2.5","3.5",
"경남","기타 실내공간","",".4","1.4",".1",".7",".9",".8",
"경남","마을회관","","4.2",".6","3.1","2.7","2.8","5.3",
"경남","목욕탕","","5.9","5.9","5.6",".9","1.8","2.2",
"경남","종교시설","",".9","1.4","3.3","2.6",".6",".4",
"경남","도서관","",".9",".3","2.1","1.1",".4",".6",
"경남","학교시설","","3",".5",".8","1.3",".3","3.7",
"경남","PC방","","3.3","3.3","1.4","2.3","1.2","1",
"경남","미용관리실","",".2","2.2",".5","1.1",".4",".7",
"경남","캠핑장","",".1","0",".3","1.1",".8",".9",
"경남","기타실내체육시설","","","0","3.5","1.3",".8","1.2",
"경남","골프장","",".3","0",".7",".9",".6","1.6",
"경남","주민자치센터","","2.2","0",".9",".6","","2.2",
"경남","주제공원","","1.1",".7",".6","1.1",".9",".3",
"경남","노인복지회관","",".6",".5",".7",".5","",".5",
"경남","수영장","",".7",".7","1.2","1.2",".8","1.2",
"경남","대형서점","",".4",".3",".6",".1","",".2",
"경남","학교운동장","","2.6","1.7","2.9","2.8","2.1","1",
"경남","국민체육센터","","1.9","1.2","1.9",".5",".4","1.3",
"경남","찜질방","",".1",".6",".5",".1","",".5",
"경남","생활문화센터","","1.5",".1",".7","","",".2",
"경남","공연장","",".5","0","","","","",
"경남","골프연습장","",".7",".5",".4",".7","1","1.3",
"경남","운동경기장","","2.3","2.2","1.2","1.8","2",".5",
"경남","당구장","",".5","1.3","1.2","0","",".2",
"경남","노래방","",".8",".3","1","","","",
"경남","학원","","1",".5",".6","1",".7",".5",
"경남","사설문화센터","",".4","0",".4",".2","",".5",
"경남","기타실외체육시설","","","0",".7",".5","1.2","1.6",
"경남","낚시터","",".6","2","1.1","1","1.1",".8",
"경남","역사/문화유적지","","1.2","1.5",".3",".8",".8",".1",
"경남","삼림욕장","","0",".3",".2",".6","",".8",
"경남","유원지","","2","0",".7","1",".9",".2",
"경남","기타 실외공간","",".3","1",".3",".3","2.5",".5",
"경남","박물관","",".4",".7",".8",".3",".3",".1",
"경남","전시관","","0",".4",".2","",".1","",
"경남","테마파크","","1.7",".3","",".6",".3",".2",
"경남","사회복지관","",".1","0","1.7","",".3",".3",
"경남","해수욕장","",".2","0",".2",".6",".1","",
"경남","미술관","",".5",".1","",".2","",".2",
"경남","문예회관","",".1","0",".4","","",".3",
"경남","리조트","",".3","0",".3","",".3",".3",
"경남","복합 체육관","",".7",".2",".4",".5",".7",".3",
"경남","오락장","",".1",".3",".3","","","",
"경남","복합문화거리","",".2","0","",".2","",".2",
"경남","문화의 집","","0","0","","","","",
"경남","평생 학습관","","0","0","1.3",".5","","",
"경남","클럽","","0",".1",".1","","",".1",
"경남","식물원","","0","0","","","","",
"경남","기념관","","0","0",".1","","","",
"경남","여성회관","",".4",".3",".8","","","",
"경남","만화방","",".2","0",".1",".1",".3","",
"경남","농어촌 복합 체육시설","",".2","0","",".1","",".2",
"경남","동물원","",".4","0","","",".2","",
"경남","청소년수련관","",".1","0","","","","",
"경남","지방문화원","","0","0","","","","",
"경남","수족관","","0","0","","","","",
"경남","경마/경정/경륜장","","0","0","","","","",
"경남","농산어촌체험장","",".2","0","","","","",
"경남","스키장","","0","0","","","","",
"경남","빙상경기장","","0","0","","","","",
"경남","커피숍","","2.6","5.6","","","","",
"제주","표본수","","300","308","302","120","302","300",
"제주","아파트 내 (집주변) 공터","","5.7","2.7","17.8","22.7","4.6","20.6",
"제주","카페","","","0","3","7.7","34.5","3.7",
"제주","식당","","9.1","6.3","4.4","6.1","10.6","9.6",
"제주","생활권 공원","","4.7","7.1","2.6","6.2","7.6","4.7",
"제주","대형마트","","7","6.1","5","16.2","3.5","9.8",
"제주","영화관","","7","9.8","7.9","",".3",".5",
"제주","헬스클럽","","2.4","5.5","2.1","6.8","2.7","5.6",
"제주","재래시장","","2.6","1","8.2",".4","4.5","4",
"제주","쇼핑몰","","0","0","3.5",".7","6.6","3",
"제주","산","","3.8","4.9","1.4",".9","1.7","2.8",
"제주","기타 실내공간","",".7",".6","","","",".3",
"제주","마을회관","",".5",".5","2.8",".7","","1.2",
"제주","목욕탕","","7.4","4.6","1.8","6.9","2.3","3.7",
"제주","종교시설","","4.9","2.9",".9","1","3.2","3.9",
"제주","도서관","","2.5","1.9","","1.5","","1",
"제주","학교시설","","1.9","2","1.1","1","","1.4",
"제주","PC방","","1.8","1.7","2.4","4.8",".9","1.4",
"제주","미용관리실","",".7","3.7","","",".3",".3",
"제주","캠핑장","","","0",".3","","1.5",".9",
"제주","기타실내체육시설","","","0","3.6","2.2","1.6","2",
"제주","골프장","",".2","1.6","","",".8","1.3",
"제주","주민자치센터","",".7",".8","1.4","","",".9",
"제주","주제공원","","0",".3",".2",".3","",".4",
"제주","노인복지회관","","2.5","5","1.7","1.1",".3",".9",
"제주","수영장","","1.4","1",".7",".6",".5","3.9",
"제주","대형서점","","0","0","1.2","","","",
"제주","학교운동장","","3.2","1.7","1.8","","1.8","2.3",
"제주","국민체육센터","","1.3","3.6",".4","",".3",".2",
"제주","찜질방","","1.6",".4","1.3","","",".2",
"제주","생활문화센터","","0",".3","","","","1.1",
"제주","공연장","",".8","1.1","","",".4","",
"제주","골프연습장","","1","1.2",".3","2.9","1.6","2",
"제주","운동경기장","","4.1","2","1.5","1.4","1.7","2.1",
"제주","당구장","","1.4","1","","2.2","",".9",
"제주","노래방","","2.7","1.3",".3","","","",
"제주","학원","","0",".6","1.4","1.1",".2","",
"제주","사설문화센터","","0","1.1",".1","","",".4",
"제주","기타실외체육시설","","","0","5.3",".7",".5","",
"제주","낚시터","","1.2","1.3",".9",".8",".9",".7",
"제주","역사/문화유적지","",".5",".2",".2","","",".1",
"제주","삼림욕장","","1.7","0",".9","","3.5",".2",
"제주","유원지","",".8",".6","1.4","2.1","","",
"제주","기타 실외공간","","1.2",".6","2.1","","","",
"제주","박물관","","0","1.1","","","","",
"제주","전시관","",".2","0","","","","",
"제주","테마파크","","1.1",".5","","","",".4",
"제주","사회복지관","",".2","1.2",".7","","","",
"제주","해수욕장","","0",".2","",".9","1.1",".2",
"제주","미술관","","0",".3","","","","",
"제주","문예회관","","0",".5","","","","",
"제주","리조트","","0","0","","","","",
"제주","복합 체육관","",".6","2","","","",".7",
"제주","오락장","","0","0",".8","","","",
"제주","복합문화거리","","0",".4","2.9","","",".4",
"제주","문화의 집","",".2",".5","","","","",
"제주","평생 학습관","","0",".7",".4","","","",
"제주","클럽","","0",".6",".5","","",".3",
"제주","식물원","",".4","0","","","","",
"제주","기념관","","0","0","1.1","","","",
"제주","여성회관","",".2","0","1.7","","","",
"제주","만화방","","0","0","","",".2","",
"제주","농어촌 복합 체육시설","","0","0","","","","",
"제주","동물원","","0","0","","","","",
"제주","청소년수련관","",".3",".5","","","","",
"제주","지방문화원","","0","0","","","","",
"제주","수족관","","0","0","","","","",
"제주","경마/경정/경륜장","","0","0","","","","",
"제주","농산어촌체험장","","0",".4","","","","",
"제주","스키장","","0",".2","","","","",
"제주","빙상경기장","","0","0","","","","",
"제주","커피숍","","7.8","3.8","","","","",
"장애등록","표본수","","","124","151","225","218","151",
"장애등록","아파트 내 (집주변) 공터","","","18.1","19.8","25.4","36.3","25.6",
"장애등록","카페","","","0","1.8","1","2.6","4.2",
"장애등록","식당","","","8.8","4.9","7.4","5.5","6.6",
"장애등록","생활권 공원","","","9.6","5.6","7.7","15","11.2",
"장애등록","대형마트","","","0","3","4.8","4.5","3",
"장애등록","영화관","","","7.5","8.3","1.5",".5","1.6",
"장애등록","헬스클럽","","",".4","","2",".6","1.7",
"장애등록","재래시장","","","3.6","6.9","2.1","5.4","12.1",
"장애등록","쇼핑몰","","",".6","1.9","","","",
"장애등록","산","","","5.2","1.2","3.3","5","1.7",
"장애등록","기타 실내공간","","","2.4",".8","3.2","1.6","1.3",
